Respondent_ID,Used_ChatGPT,ChatGPT_Version,General_Usage_Frequency,Experience_with_ChatGPT,First_Exposure_ChatGPT,Academic_Usage_Index,Professional_Usage_Index,Creative_Usage_Index,Personal_Usage_Index
20477,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.0,3.0,3.0,3.0
20481,Yes,ChatGPT-3.5,Rarely,Bad,Social media,2.0,2.5,2.6666666666666665,2.3333333333333335
20482,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.5,2.0,2.0,1.3333333333333333
20483,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.0,1.5,2.3333333333333335,1.0
20491,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.5,2.5,2.3333333333333335,2.3333333333333335
20492,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,3.0,3.0,3.0,3.0
20493,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,1.25,1.0,1.6666666666666667,1.6666666666666667
20495,Yes,ChatGPT-3.5,Rarely,Very good,Social media,2.25,1.0,2.3333333333333335,2.0
20496,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,1.0,1.0,1.3333333333333333
20497,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,2.25,1.0,1.0,2.0
20498,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,2.5,2.3333333333333335,2.0
20499,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.0,1.0
20500,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.0,2.0,2.0,2.0
20501,Yes,ChatGPT-3.5,Moderately,Good,Social media,1.5,1.5,2.0,2.0
20502,Yes,ChatGPT-3.5,Rarely,Good,Social media,2.75,1.0,2.0,1.6666666666666667
20503,Yes,Both,Occasionally,Good,Class/Work,2.0,1.5,1.6666666666666667,3.3333333333333335
20505,Yes,ChatGPT-3.5,Moderately,Neutral,Class/Work,2.5,2.5,1.6666666666666667,2.6666666666666665
20506,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,4.0,4.0,4.333333333333333
20507,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.75,1.0,1.6666666666666667,1.6666666666666667
20508,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,3.25,1.0,2.0,3.0
20509,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.5,1.0,1.6666666666666667,2.6666666666666665
20512,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,2.5,1.5,2.0,2.3333333333333335
20513,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,1.5,1.5,1.3333333333333333,1.3333333333333333
20514,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.5,1.0,1.0,1.0
20515,Yes,Both,Moderately,Neutral,Social media,3.75,3.0,3.0,2.3333333333333335
20519,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.0,3.0,2.6666666666666665,3.6666666666666665
20520,Yes,ChatGPT-3.5,Rarely,Bad,Social media,1.75,1.0,2.3333333333333335,2.6666666666666665
20521,Yes,ChatGPT-3.5,Extensively,Very good,Friends/Family,3.25,3.0,3.3333333333333335,3.6666666666666665
20522,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,3.25,3.5,3.6666666666666665,4.333333333333333
20523,Yes,ChatGPT-3.5,Rarely,Bad,Class/Work,1.5,1.5,2.6666666666666665,1.3333333333333333
20524,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.25,1.0,1.0,1.6666666666666667
20525,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.75,1.5,2.3333333333333335,2.6666666666666665
20526,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.0,1.0,2.0,1.3333333333333333
20527,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.75,1.0,2.3333333333333335,2.6666666666666665
20528,Yes,ChatGPT-4,Considerably,Good,Friends/Family,2.5,1.0,3.6666666666666665,1.0
20529,Yes,ChatGPT-3.5,Rarely,Good,Social media,2.5,1.0,2.3333333333333335,1.6666666666666667
20530,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.25,1.0,1.3333333333333333,2.3333333333333335
20531,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.0,1.0,2.0,1.3333333333333333
20532,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.75,2.0,3.0,3.6666666666666665
20533,Yes,ChatGPT-3.5,Moderately,Good,Social media,1.5,1.0,2.0,2.0
20534,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.0,1.0
20535,Yes,ChatGPT-3.5,Moderately,Good,Social media,1.75,1.0,2.0,1.0
20536,Yes,ChatGPT-3.5,Moderately,Very good,Social media,3.0,1.0,2.0,2.0
20537,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,3.25,1.0,2.6666666666666665,1.3333333333333333
20538,Yes,ChatGPT-3.5,Considerably,Good,Class/Work,2.0,2.0,2.0,1.6666666666666667
20539,Yes,ChatGPT-3.5,Occasionally,Bad,Social media,2.0,1.5,2.3333333333333335,2.6666666666666665
20540,Yes,Both,Rarely,Very good,Social media,2.25,1.0,1.6666666666666667,2.0
20541,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,2.0,1.0,1.6666666666666667,2.0
20542,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.75,1.0,2.0,2.0
20543,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.5,1.0,1.6666666666666667,1.6666666666666667
20544,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.5,1.0,1.0,1.6666666666666667
20545,Yes,ChatGPT-3.5,Rarely,Very good,Friends/Family,2.0,2.0,2.0,2.0
20547,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.0,1.0,1.6666666666666667,1.6666666666666667
20548,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.6666666666666667,1.6666666666666667
20549,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.0,1.0,1.3333333333333333,1.0
20550,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.25,1.0,1.3333333333333333,1.0
20551,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.0,1.0,1.6666666666666667,1.3333333333333333
20552,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.5,1.0,1.3333333333333333,1.3333333333333333
20554,Yes,ChatGPT-3.5,Considerably,Good,Social media,2.5,1.5,3.3333333333333335,2.3333333333333335
20555,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.5,1.0,2.6666666666666665,1.3333333333333333
20556,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.0,1.0,1.0,2.3333333333333335
20558,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.0,1.0,1.0,1.0
20559,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.75,2.0,3.6666666666666665,2.6666666666666665
20561,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,1.0,1.6666666666666667,2.0
20562,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.25,1.0,1.0,1.0
20563,Yes,ChatGPT-3.5,Extensively,Very good,Social media,2.0,1.0,3.0,2.6666666666666665
20564,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,1.75,1.0,2.6666666666666665,1.6666666666666667
20566,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.75,1.0,1.0,1.0
20567,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,1.0,1.6666666666666667,1.0
20569,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.0,1.0,2.0,1.6666666666666667
20572,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,3.0,2.5,3.0,3.0
20574,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.25,1.0,1.0,1.6666666666666667
20575,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,3.25,1.5,3.3333333333333335,2.0
20576,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,1.5,1.0,3.0,1.6666666666666667
20577,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.75,1.0,1.0,1.3333333333333333
20578,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.25,1.0,1.6666666666666667,1.0
20579,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.25,1.5,2.3333333333333335,2.6666666666666665
20580,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,1.3333333333333333,1.0
20582,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.75,1.0,2.3333333333333335,3.3333333333333335
20583,Yes,ChatGPT-3.5,Considerably,Very good,Friends/Family,3.5,1.5,2.6666666666666665,1.6666666666666667
20584,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,3.0,3.0,4.333333333333333,2.3333333333333335
20585,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,4.25,1.0,3.0,2.0
20586,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.75,1.0,1.3333333333333333,2.0
20587,Yes,ChatGPT-3.5,Considerably,Very good,Social media,2.5,1.0,2.0,1.6666666666666667
20588,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.75,1.0,3.0,2.0
20589,Yes,ChatGPT-3.5,Considerably,Neutral,Social media,2.75,2.0,3.0,3.0
20590,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,1.0,3.0,2.0
20591,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.25,1.0,3.0,1.3333333333333333
20592,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.5,1.0,2.6666666666666665,1.0
20593,Yes,ChatGPT-3.5,Rarely,Good,Social media,2.25,1.0,3.0,2.3333333333333335
20594,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.5,1.0,3.6666666666666665,1.0
20596,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,1.0,1.3333333333333333
20597,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.25,1.0,2.3333333333333335,1.0
20598,Yes,ChatGPT-4,Occasionally,Very good,Friends/Family,3.0,2.5,3.3333333333333335,4.0
20599,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,3.0,1.5,3.3333333333333335,2.0
20601,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.25,1.0,2.0,2.3333333333333335
20602,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.5,1.5,1.3333333333333333,1.3333333333333333
20603,Yes,ChatGPT-3.5,Rarely,Bad,Friends/Family,1.5,1.0,2.0,2.3333333333333335
20604,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.5,1.0,2.0,2.0
20605,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.75,1.0,1.6666666666666667,1.0
20607,Yes,ChatGPT-3.5,Moderately,Good,Social media,1.5,2.5,2.0,1.6666666666666667
20608,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.0,1.0,1.3333333333333333,1.6666666666666667
20609,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.25,4.0,3.6666666666666665,3.3333333333333335
20610,Yes,ChatGPT-3.5,Considerably,Good,Mainstream media,4.25,3.5,4.333333333333333,3.6666666666666665
20611,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.0,1.0,1.6666666666666667,1.6666666666666667
20612,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.75,2.0,2.6666666666666665,3.3333333333333335
20614,Yes,ChatGPT-3.5,Occasionally,Bad,Mainstream media,1.5,1.5,1.6666666666666667,1.6666666666666667
20615,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,3.5,1.0,2.3333333333333335,1.0
20616,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.75,3.0,2.0,2.0
20620,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,4.0,3.5,4.333333333333333,3.0
20621,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.25,1.0,1.6666666666666667,1.6666666666666667
20622,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.75,1.0,3.6666666666666665,3.3333333333333335
20623,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.5,1.0,1.6666666666666667,2.0
20624,Yes,ChatGPT-3.5,Moderately,Very good,Mainstream media,4.25,5.0,1.6666666666666667,2.6666666666666665
20625,Yes,ChatGPT-3.5,Rarely,Bad,Class/Work,1.5,1.0,1.0,1.6666666666666667
20627,Yes,ChatGPT-3.5,Rarely,Very good,Social media,4.0,4.0,4.0,4.0
20628,Yes,ChatGPT-3.5,Rarely,Bad,Social media,1.0,1.5,1.6666666666666667,1.0
20629,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.25,1.0,2.0,2.6666666666666665
20631,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.0,1.0,2.0,1.6666666666666667
20632,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.3333333333333333,1.3333333333333333
20633,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.5,1.0,2.3333333333333335,1.3333333333333333
20635,Yes,ChatGPT-4,Moderately,Good,Class/Work,2.5,2.0,1.6666666666666667,3.0
20636,Yes,ChatGPT-3.5,Considerably,Very good,Social media,1.75,3.0,2.6666666666666665,3.6666666666666665
20637,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.0,1.0,1.0,1.0
20638,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.0,1.0,3.0,2.0
20639,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.5,1.0,1.3333333333333333,1.6666666666666667
20640,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.0,1.0,1.3333333333333333,3.6666666666666665
20641,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.75,1.0,3.0,2.0
20642,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,2.0,1.0,3.3333333333333335,1.0
20643,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.0,3.5,1.3333333333333333,2.3333333333333335
20644,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,1.5,3.0,2.0
20645,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,2.0,1.0,1.6666666666666667,2.0
20646,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.75,1.5,2.6666666666666665,3.3333333333333335
20647,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.25,1.5,3.0,1.0
20648,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,1.0,2.6666666666666665,1.0
20649,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.25,1.0,2.3333333333333335,2.0
20650,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.0,1.0
20651,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,2.0,1.0,1.6666666666666667,1.0
20652,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,2.0,1.0,1.6666666666666667,1.0
20653,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,2.3333333333333335,2.0
20655,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.5,4.0,2.3333333333333335,1.0
20656,Yes,ChatGPT-3.5,Considerably,Neutral,Social media,2.5,2.5,2.0,2.6666666666666665
20657,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.75,3.0,3.6666666666666665,1.6666666666666667
20658,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.0,1.0,1.3333333333333333,1.6666666666666667
20659,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.5,1.0,2.6666666666666665,2.3333333333333335
20660,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.75,1.0,2.0,3.3333333333333335
20661,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.0,2.5,1.0,2.6666666666666665
20662,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.25,2.0,1.6666666666666667,1.3333333333333333
20663,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.75,2.0,2.3333333333333335,1.3333333333333333
20664,Yes,Both,Considerably,Good,Mainstream media,1.5,3.0,2.3333333333333335,1.3333333333333333
20665,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,1.75,3.5,1.3333333333333333,3.3333333333333335
20666,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,1.5,1.6666666666666667,2.3333333333333335
20668,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.0,1.5,2.0,2.0
20669,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,1.0,2.6666666666666665,3.0
20670,Yes,Both,Moderately,Good,Social media,4.0,4.0,4.0,2.3333333333333335
20671,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.5,1.0,1.6666666666666667,2.0
20672,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.25,3.0,2.0,2.3333333333333335
20674,Yes,ChatGPT-3.5,Considerably,Neutral,Social media,3.5,1.0,4.0,2.6666666666666665
20675,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.25,2.0,2.0,2.3333333333333335
20677,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.25,1.0,2.6666666666666665,1.3333333333333333
20678,Yes,Both,Moderately,Neutral,Social media,2.5,1.5,1.6666666666666667,2.6666666666666665
20679,Yes,Both,Considerably,Very good,Social media,2.75,2.0,3.3333333333333335,3.3333333333333335
20680,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,2.0,1.6666666666666667,1.3333333333333333
20681,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.5,1.0,1.0,3.0
20683,Yes,Both,Moderately,Good,Social media,3.0,3.0,2.6666666666666665,3.3333333333333335
20684,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.5,2.0,2.3333333333333335,2.6666666666666665
20685,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,4.0,3.0,3.6666666666666665
20686,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.75,1.5,2.0,1.0
20687,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.5,1.0,1.3333333333333333,1.0
20689,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.5,1.0,1.6666666666666667,1.3333333333333333
20690,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.0,2.5,2.3333333333333335,2.3333333333333335
20691,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.0,1.5,3.0,3.0
20692,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.25,2.0,4.333333333333333,2.6666666666666665
20693,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,3.25,3.5,3.3333333333333335,1.6666666666666667
20694,Yes,ChatGPT-3.5,Moderately,Very good,Mainstream media,4.0,4.0,4.0,4.0
20696,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.0,3.0,3.6666666666666665,3.6666666666666665
20697,Yes,ChatGPT-3.5,Rarely,Very good,Mainstream media,3.0,3.0,3.0,3.0
20698,Yes,ChatGPT-3.5,Moderately,Neutral,Class/Work,2.25,2.5,2.3333333333333335,1.3333333333333333
20699,Yes,ChatGPT-3.5,Extensively,Neutral,Friends/Family,2.25,2.5,2.3333333333333335,3.3333333333333335
20700,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.25,1.0,2.3333333333333335,2.0
20702,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,1.5,2.0,3.3333333333333335,2.0
20703,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,1.75,1.0,2.3333333333333335,2.3333333333333335
20704,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.25,1.0,1.0,1.6666666666666667
20705,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.5,1.0,2.3333333333333335
20706,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.25,1.0,1.0,1.6666666666666667
20708,Yes,N/A,N/A,N/A,N/A,,,,
20709,Yes,ChatGPT-3.5,Extensively,Good,Social media,3.5,1.0,2.3333333333333335,3.0
20710,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,3.0,2.5,2.3333333333333335,2.3333333333333335
20711,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,3.5,3.5,3.0,3.0
20713,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.0,1.0,1.6666666666666667,1.3333333333333333
20714,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,1.0,1.6666666666666667,2.3333333333333335
20715,Yes,ChatGPT-3.5,Considerably,Neutral,Social media,2.5,1.0,1.6666666666666667,1.0
20716,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.75,2.0,3.0,3.0
20717,Yes,ChatGPT-3.5,Moderately,Very good,Social media,2.75,1.0,2.6666666666666665,2.0
20718,Yes,Both,Moderately,Good,Social media,3.0,2.5,1.6666666666666667,1.3333333333333333
20719,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.0,1.0,1.6666666666666667,2.3333333333333335
20720,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,2.3333333333333335,2.6666666666666665
20721,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,2.0,2.3333333333333335
20722,Yes,ChatGPT-3.5,Considerably,Neutral,Friends/Family,2.25,1.5,2.0,1.6666666666666667
20723,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.75,3.0,2.0,3.3333333333333335
20724,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.25,4.0,1.6666666666666667,2.0
20726,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,1.75,1.0,2.0,2.3333333333333335
20728,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,3.5,2.3333333333333335,2.0
20729,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.75,1.0,2.0,2.3333333333333335
20730,Yes,ChatGPT-3.5,Considerably,Very good,Friends/Family,1.5,2.5,1.6666666666666667,1.0
20731,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.5,2.0,2.6666666666666665,2.6666666666666665
20732,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.75,2.0,3.3333333333333335,2.6666666666666665
20735,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,1.5,1.5,3.0,1.3333333333333333
20736,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.25,1.5,2.6666666666666665,4.666666666666667
20737,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.25,4.0,2.3333333333333335,2.3333333333333335
20738,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,4.0,3.5,3.6666666666666665,4.0
20739,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,1.5,2.0,3.0,2.0
20740,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.75,2.5,2.6666666666666665,2.3333333333333335
20741,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.5,1.5,1.3333333333333333,2.3333333333333335
20742,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.0,1.5,2.0,2.0
20743,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,2.75,3.0,2.0,2.3333333333333335
20744,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.0,1.0,2.0,2.0
20745,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.0,2.0,2.0,2.3333333333333335
20746,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.25,3.5,3.3333333333333335,3.3333333333333335
20750,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.25,1.0,2.3333333333333335,2.0
20751,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.0,1.0,1.0,1.0
20752,Yes,ChatGPT-3.5,Extensively,Very good,Friends/Family,3.75,1.5,3.3333333333333335,2.3333333333333335
20753,Yes,ChatGPT-3.5,Considerably,Neutral,Friends/Family,3.5,2.5,3.3333333333333335,3.3333333333333335
20754,Yes,Both,Considerably,Good,Social media,2.0,1.5,3.3333333333333335,1.3333333333333333
20755,Yes,ChatGPT-4,Considerably,Good,Social media,2.75,2.0,3.3333333333333335,3.3333333333333335
20756,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.75,1.5,1.3333333333333333,1.6666666666666667
20757,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.0,1.0,1.6666666666666667,2.0
20758,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.75,1.0,1.6666666666666667,1.0
20759,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.5,1.0,1.6666666666666667,1.0
20760,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,2.5,2.0,2.0,3.0
20762,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.75,1.5,4.333333333333333,1.6666666666666667
20763,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.25,1.0,1.6666666666666667,1.0
20764,Yes,ChatGPT-3.5,Rarely,Bad,Class/Work,1.5,1.5,2.0,2.6666666666666665
20765,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,2.25,2.5,1.3333333333333333,2.0
20766,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.25,1.0,1.6666666666666667,1.0
20767,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.25,1.5,1.3333333333333333,1.3333333333333333
20769,Yes,ChatGPT-3.5,Moderately,Good,Social media,1.0,2.0,1.6666666666666667,1.6666666666666667
20770,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,2.0,2.0,2.6666666666666665,2.0
20771,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,1.0,2.0,2.6666666666666665
20772,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,1.5,3.0,3.0
20773,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,3.25,2.0,1.3333333333333333,1.0
20774,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.0,2.5,2.6666666666666665,2.3333333333333335
20775,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,4.0,2.0,3.0,1.3333333333333333
20776,Yes,ChatGPT-3.5,Occasionally,Neutral,Class/Work,2.25,1.5,1.6666666666666667,1.6666666666666667
20777,Yes,ChatGPT-3.5,Extensively,Good,Friends/Family,3.25,3.5,3.6666666666666665,3.3333333333333335
20778,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.75,1.5,2.0,3.0
20779,Yes,Both,Considerably,Very good,Social media,4.25,5.0,5.0,4.0
20780,Yes,ChatGPT-3.5,Considerably,Neutral,Social media,3.0,2.5,3.0,3.3333333333333335
20782,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,1.25,1.0,3.0,1.6666666666666667
20783,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.25,1.5,3.3333333333333335,2.3333333333333335
20784,Yes,Both,Extensively,Good,Mainstream media,3.25,2.5,3.3333333333333335,2.0
20785,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,1.5,1.0,2.6666666666666665,2.3333333333333335
20786,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.3333333333333333,2.0
20787,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.25,1.0,1.3333333333333333,2.0
20788,Yes,ChatGPT-3.5,Moderately,Very good,Social media,3.25,3.0,3.6666666666666665,4.0
